,elder,asiatic,anycondition_number,Obesity_number,COPD_number,diabetes_number,CKD_number
399,280.0,9.0,761.0,570.0,165.0,256.0,72.0
400,955.0,22.0,4446.0,3206.0,1064.0,1268.0,303.0
401,1217.0,60.0,6786.0,5044.0,1580.0,1875.0,434.0
402,1786.0,316.0,9031.0,6512.0,2066.0,3224.0,789.0
403,2157.0,713.0,10463.0,8048.0,1911.0,2394.0,716.0
404,370.0,22.0,1763.0,1407.0,242.0,405.0,118.0
405,5099.0,3411.0,24418.0,21996.0,2953.0,5497.0,1665.0
406,4766.0,368.0,19116.0,13934.0,4433.0,5117.0,1483.0
407,19438.0,2103.0,97916.0,65379.0,18372.0,27287.0,6553.0
408,5868.0,498.0,35881.0,26259.0,6572.0,8127.0,1850.0
409,3612.0,157.0,15821.0,11404.0,3261.0,3921.0,1097.0
410,5252.0,258.0,20171.0,14854.0,3949.0,5985.0,1554.0
411,992.0,34.0,3311.0,2357.0,702.0,1026.0,278.0
412,951.0,132.0,5195.0,4034.0,957.0,1652.0,428.0
413,1410.0,329.0,7253.0,5987.0,1476.0,1739.0,498.0
414,8023.0,3454.0,46740.0,33284.0,7992.0,11000.0,2505.0
415,852.0,115.0,3024.0,2442.0,431.0,728.0,218.0
416,2227.0,81.0,8926.0,6382.0,2175.0,2511.0,681.0
417,1644.0,50.0,4301.0,2918.0,882.0,1318.0,359.0
418,1279.0,115.0,4467.0,3496.0,850.0,1141.0,351.0
419,11324.0,4453.0,52230.0,39373.0,10169.0,13369.0,3626.0
420,9488.0,6055.0,31502.0,25860.0,5342.0,9793.0,2542.0
421,1146.0,91.0,5485.0,4115.0,1168.0,1891.0,453.0
422,596.0,72.0,3035.0,2510.0,470.0,807.0,221.0
423,1647.0,48.0,6370.0,4554.0,1547.0,1776.0,491.0
424,9420.0,9359.0,50324.0,38808.0,8247.0,11180.0,3312.0
425,2827.0,295.0,11224.0,8595.0,2108.0,3133.0,895.0
426,6386.0,308.0,23704.0,18189.0,5124.0,7288.0,1939.0
427,1892.0,136.0,5948.0,4106.0,1274.0,1739.0,489.0
428,2908.0,263.0,16375.0,12197.0,3280.0,5383.0,1283.0
429,1866.0,73.0,7843.0,6116.0,1576.0,2527.0,629.0
430,2574.0,155.0,11004.0,7899.0,2162.0,2669.0,761.0
431,496.0,54.0,1465.0,975.0,277.0,429.0,125.0
432,819.0,72.0,3212.0,2328.0,742.0,1143.0,279.0
433,5024.0,422.0,18101.0,13778.0,4131.0,5021.0,1382.0
434,627.0,21.0,1970.0,1381.0,418.0,624.0,166.0
435,1308.0,75.0,6498.0,4863.0,1108.0,2125.0,518.0
436,1282.0,89.0,3128.0,2166.0,674.0,1002.0,278.0
437,152.0,8.0,1573.0,1198.0,314.0,511.0,122.0
438,672.0,405.0,4233.0,3441.0,512.0,860.0,263.0
439,3093.0,492.0,15180.0,12476.0,2201.0,3391.0,949.0
440,5920.0,504.0,27267.0,17381.0,5708.0,7560.0,1928.0
441,22463.0,3719.0,76427.0,57465.0,16336.0,22315.0,6482.0
442,1893.0,99.0,9388.0,6957.0,2012.0,3235.0,750.0
443,539.0,60.0,2201.0,1738.0,366.0,547.0,156.0
444,1718.0,121.0,7445.0,5680.0,1631.0,2081.0,508.0
445,22147.0,35822.0,105037.0,80340.0,16992.0,26177.0,7294.0
446,1935.0,114.0,8971.0,6521.0,1874.0,2450.0,618.0
447,156.0,22.0,533.0,377.0,105.0,163.0,43.0
448,3001.0,90.0,14951.0,10949.0,2803.0,4371.0,1037.0
449,8141.0,2266.0,26831.0,21514.0,5228.0,7922.0,2446.0
450,1845.0,32.0,9519.0,6396.0,2589.0,2798.0,642.0
451,5571.0,646.0,27187.0,20823.0,5325.0,8324.0,2161.0
452,1372.0,72.0,7144.0,5804.0,1408.0,2548.0,614.0
453,36494.0,30539.0,133178.0,101381.0,22674.0,36979.0,10383.0
454,6851.0,9334.0,38151.0,31863.0,4384.0,8182.0,2358.0
455,2177.0,190.0,9984.0,7240.0,2066.0,2733.0,659.0
456,1307.0,73.0,7696.0,5668.0,1572.0,2494.0,594.0
457,10629.0,874.0,46748.0,35871.0,8814.0,11432.0,3231.0
458,2837.0,657.0,18373.0,14361.0,2776.0,4775.0,1187.0
459,454.0,22.0,2230.0,1692.0,399.0,576.0,149.0
460,706.0,60.0,2355.0,1603.0,487.0,760.0,225.0
461,4329.0,439.0,18615.0,13731.0,3613.0,4983.0,1273.0
462,25622.0,22131.0,122306.0,106179.0,13947.0,27416.0,7730.0
463,520.0,31.0,2740.0,2199.0,467.0,704.0,182.0
464,3592.0,274.0,18332.0,12259.0,4027.0,5198.0,1327.0
465,1451.0,97.0,5295.0,4057.0,919.0,1500.0,420.0
466,11064.0,2881.0,57494.0,43998.0,10262.0,15727.0,3677.0
467,1534.0,91.0,5820.0,4387.0,1297.0,1880.0,478.0
468,25875.0,9767.0,126338.0,91148.0,22548.0,36949.0,9440.0
469,1175.0,77.0,6406.0,4756.0,1213.0,1474.0,413.0
470,11630.0,2128.0,51363.0,37992.0,11162.0,14759.0,3861.0
471,1015.0,23.0,3857.0,2788.0,837.0,1011.0,268.0
472,506.0,22.0,2358.0,1739.0,496.0,727.0,192.0
473,2691.0,323.0,13498.0,10579.0,2018.0,3454.0,903.0
474,553.0,51.0,2985.0,2235.0,538.0,908.0,228.0
475,357.0,32.0,1294.0,938.0,227.0,360.0,100.0
476,455.0,12.0,1778.0,1494.0,312.0,445.0,133.0
477,1730.0,69.0,9405.0,6557.0,2317.0,2655.0,644.0
478,4874.0,660.0,22681.0,15261.0,4125.0,6244.0,1609.0
479,81.0,1.0,238.0,181.0,40.0,64.0,18.0
480,2549.0,195.0,10591.0,8245.0,2398.0,3107.0,771.0
481,1647.0,106.0,6003.0,4751.0,1077.0,1525.0,449.0
482,2905.0,305.0,12752.0,9595.0,2867.0,3520.0,964.0
483,372.0,27.0,1390.0,1125.0,224.0,330.0,95.0
484,761.0,39.0,2966.0,2462.0,470.0,706.0,208.0
485,798.0,34.0,3418.0,2538.0,746.0,1026.0,268.0
486,12731.0,2437.0,65888.0,52744.0,14325.0,18736.0,4647.0
487,788.0,16.0,3786.0,2823.0,780.0,1071.0,273.0
488,124.0,5.0,514.0,394.0,87.0,129.0,37.0
489,715.0,14.0,2666.0,2323.0,460.0,650.0,200.0
490,1520.0,78.0,5170.0,3739.0,1010.0,1576.0,410.0
491,1731.0,78.0,8312.0,6117.0,1805.0,2104.0,596.0
492,7334.0,1175.0,39735.0,29535.0,7702.0,11447.0,2796.0
493,330.0,32.0,2102.0,1531.0,441.0,766.0,184.0
494,2720.0,249.0,7990.0,6608.0,1641.0,2154.0,687.0
495,262.0,13.0,1028.0,796.0,154.0,306.0,74.0
496,8142.0,4282.0,59708.0,43287.0,9041.0,12516.0,3393.0
497,14320.0,5931.0,81061.0,65317.0,11855.0,20863.0,4825.0
498,1589.0,128.0,6896.0,4987.0,1493.0,1961.0,506.0
499,2675.0,406.0,15424.0,11350.0,3227.0,5079.0,1225.0
500,277.0,142.0,1637.0,1354.0,332.0,537.0,141.0
501,333.0,46.0,1154.0,932.0,187.0,307.0,93.0
502,2130.0,81.0,10051.0,8063.0,2388.0,2782.0,692.0
503,18167.0,1102.0,80615.0,58874.0,17367.0,21283.0,5660.0
504,395.0,20.0,1396.0,973.0,289.0,380.0,126.0
505,3672.0,238.0,20622.0,17109.0,3857.0,5193.0,1311.0
506,12992.0,7461.0,70240.0,51475.0,11113.0,15659.0,4357.0
507,1437.0,1235.0,4783.0,3607.0,609.0,1154.0,359.0
508,2198.0,481.0,11250.0,8157.0,2118.0,3124.0,826.0
509,18094.0,2422.0,79715.0,60960.0,12914.0,18737.0,5053.0
510,178.0,7.0,528.0,411.0,102.0,151.0,45.0
511,257.0,599.0,3147.0,2454.0,521.0,814.0,200.0
512,1878.0,1394.0,9956.0,8046.0,1732.0,2391.0,732.0
513,2032.0,919.0,11117.0,8829.0,1848.0,2860.0,757.0
514,727.0,89.0,3072.0,2437.0,540.0,810.0,222.0
515,1367.0,91.0,5431.0,4493.0,885.0,1393.0,394.0
516,4942.0,655.0,24897.0,18443.0,4261.0,5864.0,1636.0
517,800.0,48.0,3470.0,2437.0,928.0,1071.0,269.0
518,12565.0,1191.0,65127.0,51533.0,13067.0,17847.0,4527.0
519,1477.0,110.0,9851.0,7122.0,1852.0,3307.0,790.0
520,351.0,22.0,1153.0,820.0,233.0,319.0,111.0
521,1513.0,613.0,6392.0,4804.0,1170.0,1612.0,458.0
522,13024.0,3302.0,55594.0,43285.0,11623.0,14885.0,4263.0
523,1355.0,65.0,5795.0,3954.0,1149.0,1394.0,396.0
524,544.0,47.0,1989.0,1535.0,344.0,563.0,167.0
525,1238.0,1130.0,10137.0,8552.0,1163.0,2002.0,502.0
526,2643.0,231.0,10132.0,8138.0,1827.0,3028.0,771.0
527,15136.0,7370.0,80229.0,66848.0,9685.0,19682.0,5239.0
528,2058.0,230.0,10406.0,7834.0,2496.0,2943.0,715.0
529,4824.0,277.0,27382.0,20547.0,7044.0,7964.0,1841.0
530,268.0,25.0,763.0,555.0,135.0,230.0,65.0
531,2594.0,684.0,15710.0,11868.0,2886.0,3692.0,1036.0
532,894.0,59.0,3941.0,3258.0,633.0,979.0,270.0
533,6629.0,1998.0,54750.0,46553.0,6677.0,13132.0,3165.0
534,4045.0,261.0,20237.0,15360.0,4495.0,5674.0,1324.0
535,5979.0,1433.0,33720.0,23474.0,6356.0,8492.0,2101.0
536,1137.0,15.0,5115.0,3665.0,1075.0,1662.0,385.0
537,4201.0,425.0,20999.0,15658.0,4017.0,6030.0,1468.0
538,1434.0,76.0,8662.0,6459.0,1870.0,2652.0,651.0
539,1458.0,57.0,6917.0,5094.0,1438.0,1765.0,461.0
540,3872.0,353.0,10019.0,6413.0,2123.0,4118.0,1166.0
541,16689.0,16051.0,69284.0,55529.0,8362.0,16716.0,4704.0
542,412.0,33.0,1654.0,1298.0,283.0,439.0,121.0
543,1901.0,72.0,10112.0,7067.0,2322.0,2639.0,682.0
544,92.0,2.0,274.0,178.0,51.0,97.0,28.0
545,1716.0,100.0,5682.0,4021.0,1307.0,1678.0,461.0
546,3098.0,2674.0,19370.0,15973.0,3149.0,4132.0,1047.0
547,67123.0,62271.0,275519.0,189681.0,45204.0,78841.0,21928.0
548,6038.0,1032.0,33799.0,26700.0,6884.0,8720.0,2077.0
549,189981.0,45768.0,841621.0,652186.0,148237.0,312317.0,81776.0
550,2633.0,689.0,14206.0,11027.0,2369.0,4317.0,1043.0
551,139.0,3.0,630.0,478.0,101.0,163.0,47.0
552,2360.0,131.0,7002.0,5180.0,1136.0,1974.0,574.0
553,1814.0,39.0,4564.0,3146.0,1193.0,1445.0,408.0
554,13929.0,2729.0,65017.0,48380.0,12887.0,17220.0,4502.0
555,2198.0,755.0,8598.0,5924.0,1661.0,2253.0,609.0
556,17595.0,1644.0,44391.0,26324.0,11603.0,15100.0,4277.0
557,511.0,40.0,1906.0,1511.0,377.0,553.0,150.0
558,1259.0,80.0,7032.0,5576.0,1424.0,2185.0,529.0
559,2124.0,134.0,9066.0,6431.0,1889.0,2959.0,742.0
560,112.0,5.0,313.0,235.0,50.0,90.0,24.0
561,3130.0,226.0,15374.0,12354.0,2925.0,3780.0,988.0
562,3562.0,258.0,13982.0,9359.0,3048.0,3742.0,1021.0
563,2689.0,127.0,13406.0,9270.0,3090.0,3613.0,862.0
564,476.0,140.0,4054.0,3372.0,538.0,830.0,231.0
565,9026.0,2064.0,24354.0,17173.0,4069.0,6942.0,1917.0
566,242.0,63.0,2504.0,1961.0,526.0,739.0,186.0
567,1015.0,55.0,4313.0,3012.0,910.0,1245.0,329.0
568,507.0,17.0,1774.0,1240.0,390.0,480.0,136.0
569,3855.0,1140.0,27396.0,21435.0,5143.0,7028.0,1599.0
570,734.0,17.0,3112.0,2281.0,607.0,1011.0,244.0
571,1902.0,289.0,8188.0,6019.0,1374.0,2238.0,566.0
572,1091.0,138.0,4919.0,3766.0,886.0,1238.0,351.0
573,1177.0,176.0,5555.0,4628.0,1033.0,1530.0,389.0
574,321.0,7.0,1154.0,887.0,182.0,297.0,84.0
575,64171.0,52233.0,263554.0,203153.0,41736.0,72956.0,20145.0
576,6800.0,988.0,25369.0,17256.0,5730.0,6964.0,1941.0
577,1723.0,69.0,7041.0,5235.0,1423.0,2016.0,519.0
578,8204.0,427.0,34681.0,26382.0,7118.0,9333.0,2547.0
579,794.0,77.0,3923.0,2974.0,782.0,1127.0,300.0
580,2514.0,219.0,7556.0,5511.0,1592.0,2190.0,587.0
581,8035.0,2008.0,51513.0,39996.0,8429.0,12599.0,3196.0
582,4594.0,596.0,15345.0,11238.0,2855.0,4113.0,1118.0
583,152420.0,231352.0,754963.0,539916.0,127559.0,203181.0,53399.0
584,6519.0,3316.0,40757.0,30925.0,5925.0,9244.0,2249.0
585,1252.0,98.0,5346.0,4023.0,1002.0,1470.0,383.0
586,33881.0,6849.0,137789.0,104077.0,27440.0,39033.0,10353.0
587,7639.0,1822.0,38764.0,32848.0,4695.0,7922.0,2317.0
588,1015.0,70.0,4288.0,3181.0,859.0,1403.0,341.0
589,422.0,53.0,2221.0,1741.0,402.0,602.0,188.0
590,2859.0,232.0,13392.0,9820.0,3216.0,4103.0,1018.0
591,6991.0,507.0,33866.0,24091.0,6324.0,8411.0,2217.0
592,4862.0,303.0,20084.0,14939.0,3879.0,5164.0,1438.0
593,19723.0,13783.0,88350.0,69147.0,15560.0,24525.0,6550.0
594,6627.0,1322.0,25593.0,19785.0,5094.0,6566.0,1781.0
595,63458.0,36296.0,309434.0,233473.0,57499.0,80943.0,20848.0
596,2530.0,182.0,10236.0,7542.0,1746.0,2516.0,672.0
597,806.0,68.0,4119.0,3026.0,776.0,1530.0,351.0
598,46016.0,28923.0,266544.0,212112.0,43888.0,71630.0,17973.0
599,1100.0,7.0,6252.0,4422.0,1679.0,1831.0,434.0
600,1648.0,141.0,7859.0,5864.0,1377.0,2101.0,546.0
601,18484.0,13777.0,108765.0,80941.0,20300.0,30179.0,7062.0
602,1350.0,39.0,5824.0,4443.0,1326.0,1594.0,422.0
603,12498.0,1537.0,42033.0,33285.0,8380.0,10939.0,3765.0
604,328.0,7.0,1388.0,1104.0,215.0,322.0,96.0
605,2576.0,155.0,8784.0,6343.0,1886.0,2562.0,700.0
606,282.0,12.0,1144.0,854.0,221.0,330.0,89.0
607,952.0,260.0,5287.0,4643.0,981.0,1633.0,458.0
608,505.0,12.0,1868.0,1437.0,295.0,478.0,144.0
609,45891.0,35218.0,180828.0,144931.0,29527.0,48296.0,13401.0
610,2608.0,202.0,17794.0,13112.0,3341.0,5006.0,1179.0
611,16402.0,5588.0,83464.0,66761.0,12435.0,20680.0,5933.0
612,2484.0,144.0,10163.0,7877.0,1923.0,2579.0,792.0
613,6247.0,967.0,24237.0,20596.0,4120.0,6629.0,1904.0
614,18544.0,6795.0,72631.0,55750.0,12682.0,17334.0,4896.0
615,475.0,37.0,2241.0,1758.0,334.0,489.0,142.0
616,7759.0,867.0,36586.0,28514.0,6282.0,11961.0,2955.0
617,2883.0,142.0,13121.0,8681.0,3298.0,3683.0,864.0
618,1403.0,140.0,7079.0,5668.0,1299.0,2032.0,541.0
619,92019.0,41763.0,445409.0,344105.0,86130.0,130681.0,34175.0
620,1285.0,85.0,6051.0,4386.0,1172.0,1730.0,434.0
621,3385.0,215.0,15425.0,11194.0,2883.0,4189.0,1082.0
622,3060.0,168.0,15184.0,11419.0,3157.0,3812.0,1019.0
623,5203.0,335.0,22361.0,16680.0,4941.0,7244.0,1861.0
624,14979.0,5857.0,71501.0,60863.0,10173.0,16070.0,4608.0
625,66.0,0.0,270.0,207.0,43.0,69.0,20.0
626,131.0,6.0,240.0,160.0,49.0,71.0,24.0
627,4352.0,237.0,17991.0,12654.0,3349.0,4195.0,1221.0
628,2091.0,69.0,11641.0,8793.0,2911.0,3196.0,768.0
629,1803.0,238.0,8302.0,6171.0,1469.0,2060.0,668.0
630,1525.0,47.0,5948.0,4432.0,1084.0,1931.0,477.0
631,246.0,33.0,693.0,468.0,156.0,215.0,72.0
632,5471.0,1054.0,26221.0,21548.0,4611.0,6402.0,1668.0
633,210.0,8.0,683.0,520.0,119.0,185.0,53.0
634,9463.0,1444.0,34020.0,25965.0,6751.0,8931.0,2580.0
635,1403.0,108.0,12094.0,9099.0,2050.0,3771.0,839.0
636,887.0,25.0,4769.0,3670.0,991.0,1770.0,405.0
637,2661.0,160.0,8919.0,6821.0,1813.0,2459.0,721.0
638,1958.0,68.0,9773.0,7285.0,1757.0,2708.0,681.0
639,241.0,17.0,723.0,570.0,135.0,202.0,59.0
640,3638.0,411.0,19038.0,13780.0,3803.0,5648.0,1413.0
641,1094.0,43.0,4636.0,3404.0,843.0,1356.0,337.0
642,2828.0,1911.0,13012.0,10023.0,1939.0,3173.0,947.0
643,5043.0,688.0,14232.0,9918.0,3241.0,4500.0,1387.0
644,2275.0,182.0,6805.0,4637.0,1603.0,2194.0,579.0
645,373.0,76.0,1339.0,1041.0,220.0,365.0,105.0
646,1352.0,110.0,6339.0,4775.0,1246.0,1560.0,419.0
647,195.0,20.0,847.0,694.0,145.0,212.0,62.0
648,24065.0,6895.0,97555.0,71266.0,17362.0,23425.0,6409.0
649,1789.0,74.0,8780.0,6262.0,2068.0,2433.0,572.0
650,2960.0,249.0,13023.0,10772.0,2070.0,3133.0,867.0
651,297.0,6.0,1050.0,765.0,197.0,284.0,83.0
652,13087.0,3860.0,66726.0,43399.0,12054.0,15533.0,4017.0
653,2849.0,196.0,13915.0,9887.0,3221.0,3835.0,940.0
654,236.0,15.0,1084.0,808.0,206.0,321.0,82.0
655,131.0,2.0,463.0,352.0,67.0,121.0,36.0
656,283.0,27.0,1163.0,938.0,177.0,289.0,82.0
657,665.0,57.0,2736.0,2005.0,517.0,718.0,190.0
658,3205.0,254.0,15830.0,12862.0,3503.0,4400.0,1073.0
659,500.0,90.0,2918.0,2254.0,443.0,751.0,213.0
660,3453.0,290.0,12743.0,9502.0,2372.0,3330.0,929.0
661,490.0,26.0,1799.0,1418.0,311.0,457.0,134.0
662,317.0,13.0,1045.0,774.0,218.0,321.0,83.0
663,2984.0,324.0,18852.0,14552.0,3643.0,6548.0,1520.0
664,2185.0,190.0,9557.0,6505.0,2201.0,3181.0,799.0
665,3379.0,187.0,12279.0,9159.0,2797.0,3303.0,939.0
666,6094.0,633.0,28249.0,21018.0,4305.0,8305.0,2207.0
667,1244.0,37.0,4872.0,3645.0,1004.0,1220.0,345.0
668,36371.0,21908.0,198319.0,156233.0,35772.0,49037.0,13860.0
669,114.0,22.0,397.0,268.0,90.0,130.0,37.0
670,752.0,29.0,3136.0,2246.0,532.0,849.0,244.0
671,282.0,17.0,1103.0,870.0,197.0,299.0,90.0
672,36152.0,30989.0,155375.0,122920.0,21432.0,37119.0,10687.0
673,1089.0,37.0,4439.0,3101.0,972.0,1169.0,315.0
674,462.0,23.0,4867.0,3684.0,1034.0,1607.0,434.0
675,516.0,18.0,2276.0,1650.0,318.0,492.0,139.0
676,1422.0,53.0,7147.0,5183.0,1663.0,1985.0,491.0
677,2885.0,149.0,8032.0,5718.0,1586.0,2122.0,630.0
678,2807.0,213.0,13009.0,9808.0,2329.0,3276.0,857.0
679,3538.0,534.0,18525.0,13505.0,3629.0,4444.0,1283.0
680,4518.0,443.0,22738.0,16692.0,4630.0,7678.0,1900.0
681,4464.0,689.0,25439.0,18854.0,4377.0,5913.0,1518.0
682,1844.0,374.0,7765.0,5824.0,1548.0,2169.0,588.0
683,14630.0,2754.0,65463.0,50225.0,10440.0,14996.0,4212.0
684,2631.0,159.0,11567.0,8738.0,2471.0,3133.0,769.0
685,23055.0,12220.0,138891.0,118318.0,18970.0,35795.0,9167.0
686,33718.0,111027.0,160832.0,129082.0,25934.0,59570.0,14524.0
687,21440.0,29756.0,104968.0,82361.0,15414.0,28279.0,7239.0
688,3059.0,223.0,17157.0,12318.0,3327.0,6160.0,1392.0
689,5142.0,311.0,23374.0,17054.0,4957.0,6128.0,1500.0
690,756.0,44.0,3672.0,2713.0,705.0,1104.0,266.0
691,1892.0,175.0,8033.0,6889.0,1279.0,1914.0,553.0
692,203.0,9.0,597.0,447.0,107.0,166.0,44.0
693,202.0,4.0,776.0,526.0,179.0,219.0,61.0
694,1017.0,41.0,3778.0,2909.0,852.0,1034.0,285.0
695,5134.0,279.0,21537.0,16248.0,4127.0,5855.0,1533.0
696,52679.0,78463.0,271695.0,217487.0,43493.0,83072.0,22450.0
697,2421.0,148.0,9596.0,7878.0,1776.0,2458.0,731.0
698,1821.0,114.0,8272.0,5857.0,1960.0,2421.0,575.0
699,164.0,5.0,920.0,739.0,156.0,241.0,59.0
700,7921.0,1171.0,31092.0,26504.0,5244.0,7663.0,2374.0
701,3947.0,701.0,13448.0,10327.0,2741.0,3814.0,1068.0
702,21103.0,11698.0,83626.0,65591.0,14489.0,22006.0,5951.0
703,13072.0,48701.0,44759.0,29836.0,7107.0,13553.0,3947.0
704,1292.0,23.0,6606.0,4525.0,1516.0,1789.0,455.0
705,5359.0,526.0,19433.0,14291.0,3369.0,5299.0,1531.0
706,62683.0,54887.0,231953.0,169774.0,39898.0,62779.0,19329.0
707,1569.0,177.0,6010.0,4249.0,1139.0,1804.0,559.0
708,2731.0,300.0,12120.0,9144.0,2119.0,2712.0,812.0
709,16831.0,3718.0,49137.0,35266.0,9762.0,13700.0,4233.0
710,11676.0,6983.0,53418.0,45836.0,8331.0,12475.0,3733.0
711,5349.0,424.0,27659.0,20731.0,5471.0,7052.0,1641.0
712,7515.0,1035.0,26645.0,19589.0,5307.0,7818.0,2185.0
713,2614.0,402.0,11351.0,9674.0,1602.0,2725.0,808.0
714,521.0,23.0,1379.0,1035.0,317.0,437.0,132.0
715,5487.0,764.0,23755.0,18533.0,4448.0,6014.0,1649.0
716,6150.0,6061.0,34659.0,30003.0,5244.0,7805.0,2258.0
717,255.0,105.0,978.0,704.0,190.0,278.0,77.0
718,1639.0,65.0,7621.0,5233.0,1768.0,2055.0,511.0
719,5092.0,344.0,27496.0,21181.0,5029.0,7585.0,1857.0
720,1972.0,234.0,12481.0,9597.0,1792.0,3492.0,838.0
721,4018.0,1275.0,19408.0,16265.0,3097.0,4882.0,1264.0
722,1214.0,32.0,5575.0,3801.0,1287.0,1732.0,418.0
723,552.0,29.0,2307.0,1658.0,393.0,585.0,164.0
724,1681.0,46.0,6267.0,5236.0,1154.0,1691.0,482.0
725,2665.0,248.0,11269.0,8577.0,2132.0,3199.0,806.0
726,696.0,18.0,2888.0,2055.0,617.0,1100.0,255.0
727,422.0,61.0,2359.0,1798.0,370.0,708.0,172.0
728,19550.0,8447.0,89155.0,72933.0,15929.0,28675.0,7079.0
729,4536.0,380.0,20797.0,14751.0,4149.0,5362.0,1420.0
730,595.0,21.0,2043.0,1658.0,312.0,511.0,155.0
731,219.0,22.0,1565.0,1229.0,296.0,484.0,128.0
732,10477.0,2091.0,55615.0,45755.0,8554.0,12996.0,3264.0
733,2343.0,91.0,11141.0,8619.0,2507.0,2989.0,795.0
734,542.0,8.0,2295.0,1664.0,533.0,628.0,167.0
735,4498.0,411.0,22123.0,16410.0,4164.0,6678.0,1664.0
736,2400.0,240.0,11336.0,9288.0,2313.0,2987.0,774.0
737,416.0,91.0,1823.0,1314.0,374.0,486.0,133.0
738,6855.0,415.0,31878.0,22652.0,5915.0,7728.0,2100.0
739,935.0,177.0,5876.0,4622.0,789.0,1743.0,397.0
740,2290.0,261.0,12215.0,8701.0,2444.0,2949.0,731.0
741,474.0,46.0,1950.0,1416.0,371.0,561.0,145.0
742,602.0,112.0,3101.0,2382.0,526.0,699.0,197.0
743,788.0,22.0,3062.0,2169.0,688.0,809.0,218.0
744,549.0,33.0,1840.0,1410.0,351.0,538.0,150.0
745,41463.0,128220.0,238078.0,182599.0,34614.0,66030.0,17092.0
746,3437.0,603.0,18183.0,13183.0,3781.0,4863.0,1135.0
747,982.0,26.0,3730.0,2675.0,788.0,1228.0,311.0
748,2972.0,446.0,14836.0,10410.0,2870.0,4664.0,1068.0
749,123656.0,429012.0,543692.0,413031.0,72426.0,151431.0,41889.0
750,29686.0,3087.0,84095.0,64412.0,17955.0,24950.0,6824.0
751,1041.0,456.0,3706.0,2863.0,575.0,979.0,290.0
752,1944.0,165.0,8970.0,6442.0,2063.0,3258.0,802.0
753,2771.0,86.0,8280.0,5742.0,2086.0,2621.0,687.0
754,45236.0,8570.0,177148.0,130231.0,28726.0,46827.0,12358.0
755,6013.0,926.0,21072.0,14823.0,3611.0,5554.0,1499.0
756,1399.0,87.0,7057.0,5211.0,1579.0,2070.0,520.0
757,758.0,13.0,3338.0,2399.0,695.0,936.0,240.0
758,1288.0,42.0,5062.0,3614.0,1218.0,1471.0,356.0
759,3849.0,110.0,20328.0,13546.0,5006.0,5847.0,1314.0
760,3501.0,158.0,12073.0,8943.0,2729.0,3317.0,992.0
761,4819.0,571.0,16059.0,11567.0,3116.0,4176.0,1334.0
762,4621.0,817.0,22807.0,18127.0,3546.0,6988.0,1676.0
763,10140.0,3938.0,62692.0,50539.0,10298.0,16605.0,4346.0
764,483.0,15.0,2203.0,1627.0,476.0,679.0,170.0
765,513.0,26.0,1808.0,1362.0,423.0,529.0,143.0
766,2189.0,109.0,12527.0,9499.0,2215.0,3815.0,877.0
767,12027.0,732.0,48705.0,35119.0,9729.0,13586.0,3627.0
768,503.0,239.0,2374.0,1791.0,409.0,533.0,159.0
769,50584.0,44264.0,305086.0,258760.0,47780.0,79326.0,22862.0
770,45132.0,46356.0,247681.0,184459.0,38345.0,79216.0,19711.0
771,6022.0,789.0,30982.0,25015.0,4091.0,6375.0,1906.0
772,1294.0,141.0,5803.0,4124.0,1182.0,1443.0,422.0
773,3847.0,891.0,20472.0,16668.0,3103.0,4937.0,1331.0
774,998.0,102.0,3129.0,2125.0,632.0,1074.0,296.0
775,4094.0,219.0,15102.0,11566.0,2799.0,3857.0,1186.0
776,1219.0,71.0,3510.0,2531.0,627.0,1022.0,284.0
777,3569.0,127.0,10293.0,7273.0,1835.0,3012.0,817.0
778,1200.0,104.0,6061.0,4357.0,1025.0,1462.0,385.0
779,10635.0,1548.0,30214.0,23374.0,6334.0,9369.0,2692.0
780,1278.0,364.0,10864.0,9783.0,1298.0,2160.0,567.0
781,3183.0,193.0,14809.0,11285.0,2977.0,3764.0,939.0
782,201400.0,681242.0,795595.0,537231.0,126211.0,250520.0,68201.0
783,7498.0,2171.0,39450.0,27506.0,8351.0,10277.0,2649.0
784,7468.0,870.0,26286.0,18967.0,5472.0,7776.0,2094.0
785,1530.0,110.0,6403.0,5143.0,1064.0,1531.0,463.0
786,1726.0,153.0,8172.0,5931.0,1505.0,2382.0,596.0
787,8655.0,861.0,28882.0,21899.0,5474.0,7720.0,2421.0
788,79.0,2.0,231.0,182.0,44.0,66.0,20.0
789,1132.0,133.0,4315.0,3369.0,644.0,1115.0,325.0
790,192.0,12.0,669.0,531.0,109.0,189.0,54.0
791,69.0,1.0,228.0,188.0,42.0,63.0,18.0
792,834.0,33.0,3686.0,2617.0,904.0,1012.0,241.0
793,852.0,167.0,3516.0,2766.0,490.0,846.0,250.0
794,120.0,3.0,402.0,278.0,89.0,117.0,39.0
795,81.0,110.0,583.0,456.0,108.0,157.0,44.0
796,242.0,73.0,844.0,609.0,135.0,226.0,65.0
797,1906.0,143.0,12191.0,8767.0,3016.0,3349.0,790.0
798,1532.0,235.0,7334.0,5149.0,1741.0,2257.0,575.0
799,3396.0,340.0,14293.0,10698.0,2419.0,3764.0,1036.0
800,2960.0,71.0,14619.0,10672.0,3451.0,4150.0,919.0
801,40506.0,20927.0,196517.0,141896.0,37203.0,54137.0,13394.0
